Time_Index,KR_hydro_res
1872,0.014857
1873,0.017034
1874,0.017034
1875,0.017034
1876,0.017034
1877,0.017034
1878,0.017034
1879,0.017034
1880,0.017034
1881,0.017034
1882,0.017034
1883,0.017034
1884,0.017034
1885,0.017034
1886,0.017034
1887,0.017034
1888,0.017034
1889,0.017034
1890,0.017034
1891,0.017034
1892,0.017034
1893,0.017034
1894,0.017034
1895,0.017034
1896,0.017034
1897,0.008227
1898,0.008227
1899,0.008227
1900,0.008227
1901,0.008227
1902,0.008227
1903,0.008227
1904,0.008227
1905,0.008227
1906,0.008227
1907,0.008227
1908,0.008227
1909,0.008227
1910,0.008227
1911,0.008227
1912,0.008227
1913,0.008227
1914,0.008227
1915,0.008227
1916,0.008227
1917,0.008227
1918,0.008227
1919,0.008227
1920,0.008227
1921,0.015275
1922,0.015275
1923,0.015275
1924,0.015275
1925,0.015275
1926,0.015275
1927,0.015275
1928,0.015275
1929,0.015275
1930,0.015275
1931,0.015275
1932,0.015275
1933,0.015275
1934,0.015275
1935,0.015275
1936,0.015275
1937,0.015275
1938,0.015275
1939,0.015275
1940,0.015275
1941,0.015275
1942,0.015275
1943,0.015275
1944,0.015275
1945,0.018692
1946,0.018692
1947,0.018692
1948,0.018692
1949,0.018692
1950,0.018692
1951,0.018692
1952,0.018692
1953,0.018692
1954,0.018692
1955,0.018692
1956,0.018692
1957,0.018692
1958,0.018692
1959,0.018692
1960,0.018692
1961,0.018692
1962,0.018692
1963,0.018692
1964,0.018692
1965,0.018692
1966,0.018692
1967,0.018692
1968,0.018692
1969,0.02767
1970,0.02767
1971,0.02767
1972,0.02767
1973,0.02767
1974,0.02767
1975,0.02767
1976,0.02767
1977,0.02767
1978,0.02767
1979,0.02767
1980,0.02767
1981,0.02767
1982,0.02767
1983,0.02767
1984,0.02767
1985,0.02767
1986,0.02767
1987,0.02767
1988,0.02767
1989,0.02767
1990,0.02767
1991,0.02767
1992,0.02767
1993,0.013759
1994,0.013759
1995,0.013759
1996,0.013759
1997,0.013759
1998,0.013759
1999,0.013759
2000,0.013759
2001,0.013759
2002,0.013759
2003,0.013759
2004,0.013759
2005,0.013759
2006,0.013759
2007,0.013759
2008,0.013759
2009,0.013759
2010,0.013759
2011,0.013759
2012,0.013759
2013,0.013759
2014,0.013759
2015,0.013759
2016,0.013759
2017,0.01243
2018,0.01243
2019,0.01243
2020,0.01243
2021,0.01243
2022,0.01243
2023,0.01243
2024,0.01243
2025,0.01243
2026,0.01243
2027,0.01243
2028,0.01243
2029,0.01243
2030,0.01243
2031,0.01243
2032,0.01243
2033,0.01243
2034,0.01243
2035,0.01243
2036,0.01243
2037,0.01243
2038,0.01243
2039,0.01243
2040,0.01243
2041,0.013839
2042,0.013839
2043,0.013839
2044,0.013839
2045,0.013839
2046,0.013839
2047,0.013839
2048,0.013839
2049,0.013839
2050,0.013839
2051,0.013839
2052,0.013839
2053,0.013839
2054,0.013839
2055,0.013839
2056,0.013839
2057,0.013839
2058,0.013839
2059,0.013839
2060,0.013839
2061,0.013839
2062,0.013839
2063,0.013839
2064,0.013839
2065,0.022726
2066,0.022726
2067,0.022726
2068,0.022726
2069,0.022726
2070,0.022726
2071,0.022726
2072,0.022726
2073,0.022726
2074,0.022726
2075,0.022726
2076,0.022726
2077,0.022726
2078,0.022726
2079,0.022726
2080,0.022726
2081,0.022726
2082,0.022726
2083,0.022726
2084,0.022726
2085,0.022726
2086,0.022726
2087,0.022726
2088,0.022726
2089,0.018507
2090,0.018507
2091,0.018507
2092,0.018507
2093,0.018507
2094,0.018507
2095,0.018507
2096,0.018507
2097,0.018507
2098,0.018507
2099,0.018507
2100,0.018507
2101,0.018507
2102,0.018507
2103,0.018507
2104,0.018507
2105,0.018507
2106,0.018507
2107,0.018507
2108,0.018507
2109,0.018507
2110,0.018507
2111,0.018507
2112,0.018507
2113,0.013704
2114,0.013704
2115,0.013704
2116,0.013704
2117,0.013704
2118,0.013704
2119,0.013704
2120,0.013704
2121,0.013704
2122,0.013704
2123,0.013704
2124,0.013704
2125,0.013704
2126,0.013704
2127,0.013704
2128,0.013704
2129,0.013704
2130,0.013704
2131,0.013704
2132,0.013704
2133,0.013704
2134,0.013704
2135,0.013704
2136,0.013704
2137,0.019742
2138,0.019742
2139,0.019742
2140,0.019742
2141,0.019742
2142,0.019742
2143,0.019742
2144,0.019742
2145,0.019742
2146,0.019742
2147,0.019742
2148,0.019742
2149,0.019742
2150,0.019742
2151,0.019742
2152,0.019742
2153,0.019742
2154,0.019742
2155,0.019742
2156,0.019742
2157,0.019742
2158,0.019742
2159,0.019742
2160,0.019742
2161,0.025599
2162,0.025599
2163,0.025599
2164,0.025599
2165,0.025599
2166,0.025599
2167,0.025599
2168,0.025599
2169,0.025599
2170,0.025599
2171,0.025599
2172,0.025599
2173,0.025599
2174,0.025599
2175,0.025599
2176,0.025599
2177,0.025599
2178,0.025599
2179,0.025599
2180,0.025599
2181,0.025599
2182,0.025599
2183,0.025599
2184,0.025599
2185,0.03473
2186,0.03473
2187,0.03473
2188,0.03473
2189,0.03473
2190,0.03473
2191,0.03473
2192,0.03473
2193,0.03473
2194,0.03473
2195,0.03473
2196,0.03473
2197,0.03473
2198,0.03473
2199,0.03473
2200,0.03473
2201,0.03473
2202,0.03473
2203,0.03473
2204,0.03473
2205,0.03473
2206,0.03473
2207,0.03473
2208,0.03473
2209,0.019353
2210,0.019353
2211,0.019353
2212,0.019353
2213,0.019353
2214,0.019353
2215,0.019353
2216,0.019353
2217,0.019353
2218,0.019353
2219,0.019353
2220,0.019353
2221,0.019353
2222,0.019353
2223,0.019353
2224,0.019353
2225,0.019353
2226,0.019353
2227,0.019353
2228,0.019353
2229,0.019353
2230,0.019353
2231,0.019353
2232,0.019353
2233,0.022063
2234,0.022063
2235,0.022063
2236,0.022063
2237,0.022063
2238,0.022063
2239,0.022063
2240,0.022063
2241,0.022063
2242,0.022063
2243,0.022063
2244,0.022063
2245,0.022063
2246,0.022063
2247,0.022063
2248,0.022063
2249,0.022063
2250,0.022063
2251,0.022063
2252,0.022063
2253,0.022063
2254,0.022063
2255,0.022063
2256,0.022063
2257,0.021571
2258,0.021571
2259,0.021571
2260,0.021571
2261,0.021571
2262,0.021571
2263,0.021571
2264,0.021571
2265,0.021571
2266,0.021571
2267,0.021571
2268,0.021571
2269,0.021571
2270,0.021571
2271,0.021571
2272,0.021571
2273,0.021571
2274,0.021571
2275,0.021571
2276,0.021571
2277,0.021571
2278,0.021571
2279,0.021571
2280,0.021571
2281,0.014825
2282,0.014825
2283,0.014825
2284,0.014825
2285,0.014825
2286,0.014825
2287,0.014825
2288,0.014825
2289,0.014825
2290,0.014825
2291,0.014825
2292,0.014825
2293,0.014825
2294,0.014825
2295,0.014825
2296,0.014825
2297,0.014825
2298,0.014825
2299,0.014825
2300,0.014825
2301,0.014825
2302,0.014825
2303,0.014825
2304,0.014825
2305,0.027446
2306,0.027446
2307,0.027446
2308,0.027446
2309,0.027446
2310,0.027446
2311,0.027446
2312,0.027446
2313,0.027446
2314,0.027446
2315,0.027446
2316,0.027446
2317,0.027446
2318,0.027446
2319,0.027446
2320,0.027446
2321,0.027446
2322,0.027446
2323,0.027446
2324,0.027446
2325,0.027446
2326,0.027446
2327,0.027446
2328,0.027446
2329,0.027111
2330,0.027111
2331,0.027111
2332,0.027111
2333,0.027111
2334,0.027111
2335,0.027111
2336,0.027111
2337,0.027111
2338,0.027111
2339,0.027111
2340,0.027111
2341,0.027111
2342,0.027111
2343,0.027111
2344,0.027111
2345,0.027111
2346,0.027111
2347,0.027111
2348,0.027111
2349,0.027111
2350,0.027111
2351,0.027111
2352,0.027111
2353,0.024788
2354,0.024788
2355,0.024788
2356,0.024788
2357,0.024788
2358,0.024788
2359,0.024788
2360,0.024788
2361,0.024788
2362,0.024788
2363,0.024788
2364,0.024788
2365,0.024788
2366,0.024788
2367,0.024788
2368,0.024788
2369,0.024788
2370,0.024788
2371,0.024788
2372,0.024788
2373,0.024788
2374,0.024788
2375,0.024788
2376,0.024788
2377,0.022793
2378,0.022793
2379,0.022793
2380,0.022793
2381,0.022793
2382,0.022793
2383,0.022793
2384,0.022793
2385,0.022793
2386,0.022793
2387,0.022793
2388,0.022793
2389,0.022793
2390,0.022793
2391,0.022793
2392,0.022793
2393,0.022793
2394,0.022793
2395,0.022793
2396,0.022793
2397,0.022793
2398,0.022793
2399,0.022793
2400,0.022793
2401,0.015077
2402,0.015077
2403,0.015077
2404,0.015077
2405,0.015077
2406,0.015077
2407,0.015077
2408,0.015077
2409,0.015077
2410,0.015077
2411,0.015077
2412,0.015077
2413,0.015077
2414,0.015077
2415,0.015077
2416,0.015077
2417,0.015077
2418,0.015077
2419,0.015077
2420,0.015077
2421,0.015077
2422,0.015077
2423,0.015077
2424,0.015077
2425,0.021356
2426,0.021356
2427,0.021356
2428,0.021356
2429,0.021356
2430,0.021356
2431,0.021356
2432,0.021356
2433,0.021356
2434,0.021356
2435,0.021356
2436,0.021356
2437,0.021356
2438,0.021356
2439,0.021356
2440,0.021356
2441,0.021356
2442,0.021356
2443,0.021356
2444,0.021356
2445,0.021356
2446,0.021356
2447,0.021356
2448,0.021356
2449,0.021947
2450,0.021947
2451,0.021947
2452,0.021947
2453,0.021947
2454,0.021947
2455,0.021947
2456,0.021947
2457,0.021947
2458,0.021947
2459,0.021947
2460,0.021947
2461,0.021947
2462,0.021947
2463,0.021947
2464,0.021947
2465,0.021947
2466,0.021947
2467,0.021947
2468,0.021947
2469,0.021947
2470,0.021947
2471,0.021947
2472,0.021947
2473,0.018686
2474,0.018686
2475,0.018686
2476,0.018686
2477,0.018686
2478,0.018686
2479,0.018686
2480,0.018686
2481,0.018686
2482,0.018686
2483,0.018686
2484,0.018686
2485,0.018686
2486,0.018686
2487,0.018686
2488,0.018686
2489,0.018686
2490,0.018686
2491,0.018686
2492,0.018686
2493,0.018686
2494,0.018686
2495,0.018686
2496,0.018686
2497,0.023385
2498,0.023385
2499,0.023385
2500,0.023385
2501,0.023385
2502,0.023385
2503,0.023385
2504,0.023385
2505,0.023385
2506,0.023385
2507,0.023385
2508,0.023385
2509,0.023385
2510,0.023385
2511,0.023385
2512,0.023385
2513,0.023385
2514,0.023385
2515,0.023385
2516,0.023385
2517,0.023385
2518,0.023385
2519,0.023385
2520,0.023385
2521,0.028502
2522,0.028502
2523,0.028502
2524,0.028502
2525,0.028502
2526,0.028502
2527,0.028502
2528,0.028502
2529,0.028502
2530,0.028502
2531,0.028502
2532,0.028502
2533,0.028502
2534,0.028502
2535,0.028502
2536,0.028502
2537,0.028502
2538,0.028502
2539,0.028502
2540,0.028502
2541,0.028502
2542,0.028502
2543,0.028502
2544,0.028502
2545,0.047882
2546,0.047882
2547,0.047882
2548,0.047882
2549,0.047882
2550,0.047882
2551,0.047882
2552,0.047882
2553,0.047882
2554,0.047882
2555,0.047882
2556,0.047882
2557,0.047882
2558,0.047882
2559,0.047882
2560,0.047882
2561,0.047882
2562,0.047882
2563,0.047882
2564,0.047882
2565,0.047882
2566,0.047882
2567,0.047882
2568,0.047882
2569,0.026303
2570,0.026303
2571,0.026303
2572,0.026303
2573,0.026303
2574,0.026303
2575,0.026303
2576,0.026303
2577,0.026303
2578,0.026303
2579,0.026303
2580,0.026303
2581,0.026303
2582,0.026303
2583,0.026303
2584,0.026303
2585,0.026303
2586,0.026303
2587,0.026303
2588,0.026303
2589,0.026303
2590,0.026303
2591,0.026303
2592,0.026303
2593,0.027078
2594,0.027078
2595,0.027078
2596,0.027078
2597,0.027078
2598,0.027078
2599,0.027078
2600,0.027078
2601,0.027078
2602,0.027078
2603,0.027078
2604,0.027078
2605,0.027078
2606,0.027078
2607,0.027078
2608,0.027078
2609,0.027078
2610,0.027078
2611,0.027078
2612,0.027078
2613,0.027078
2614,0.027078
2615,0.027078
2616,0.027078
2617,0.024107
2618,0.024107
2619,0.024107
2620,0.024107
2621,0.024107
2622,0.024107
2623,0.024107
2624,0.024107
2625,0.024107
2626,0.024107
2627,0.024107
2628,0.024107
2629,0.024107
2630,0.024107
2631,0.024107
2632,0.024107
2633,0.024107
2634,0.024107
2635,0.024107
2636,0.024107
2637,0.024107
2638,0.024107
2639,0.024107
2640,0.024107
2641,0.012642
2642,0.012642
2643,0.012642
2644,0.012642
2645,0.012642
2646,0.012642
2647,0.012642
2648,0.012642
2649,0.012642
2650,0.012642
2651,0.012642
2652,0.012642
2653,0.012642
2654,0.012642
2655,0.012642
2656,0.012642
2657,0.012642
2658,0.012642
2659,0.012642
2660,0.012642
2661,0.012642
2662,0.012642
2663,0.012642
2664,0.012642
2665,0.024515
2666,0.024515
2667,0.024515
2668,0.024515
2669,0.024515
2670,0.024515
2671,0.024515
2672,0.024515
2673,0.024515
2674,0.024515
2675,0.024515
2676,0.024515
2677,0.024515
2678,0.024515
2679,0.024515
2680,0.024515
2681,0.024515
2682,0.024515
2683,0.024515
2684,0.024515
2685,0.024515
2686,0.024515
2687,0.024515
2688,0.024515
2689,0.025271
2690,0.025271
2691,0.025271
2692,0.025271
2693,0.025271
2694,0.025271
2695,0.025271
2696,0.025271
2697,0.025271
2698,0.025271
2699,0.025271
2700,0.025271
2701,0.025271
2702,0.025271
2703,0.025271
2704,0.025271
2705,0.025271
2706,0.025271
2707,0.025271
2708,0.025271
2709,0.025271
2710,0.025271
2711,0.025271
2712,0.025271
2713,0.058598
2714,0.058598
2715,0.058598
2716,0.058598
2717,0.058598
2718,0.058598
2719,0.058598
2720,0.058598
2721,0.058598
2722,0.058598
2723,0.058598
2724,0.058598
2725,0.058598
2726,0.058598
2727,0.058598
2728,0.058598
2729,0.058598
2730,0.058598
2731,0.058598
2732,0.058598
2733,0.058598
2734,0.058598
2735,0.058598
2736,0.058598
2737,0.023133
2738,0.023133
2739,0.023133
2740,0.023133
2741,0.023133
2742,0.023133
2743,0.023133
2744,0.023133
2745,0.023133
2746,0.023133
2747,0.023133
2748,0.023133
2749,0.023133
2750,0.023133
2751,0.023133
2752,0.023133
2753,0.023133
2754,0.023133
2755,0.023133
2756,0.023133
2757,0.023133
2758,0.023133
2759,0.023133
2760,0.023133
2761,0.027498
2762,0.027498
2763,0.027498
2764,0.027498
2765,0.027498
2766,0.027498
2767,0.027498
2768,0.027498
2769,0.027498
2770,0.027498
2771,0.027498
2772,0.027498
2773,0.027498
2774,0.027498
2775,0.027498
2776,0.027498
2777,0.027498
2778,0.027498
2779,0.027498
2780,0.027498
2781,0.027498
2782,0.027498
2783,0.027498
2784,0.027498
2785,0.024445
2786,0.024445
2787,0.024445
2788,0.024445
2789,0.024445
2790,0.024445
2791,0.024445
2792,0.024445
2793,0.024445
2794,0.024445
2795,0.024445
2796,0.024445
2797,0.024445
2798,0.024445
2799,0.024445
2800,0.024445
2801,0.024445
2802,0.024445
2803,0.024445
2804,0.024445
2805,0.024445
2806,0.024445
2807,0.024445
2808,0.024445
2809,0.016437
2810,0.016437
2811,0.016437
2812,0.016437
2813,0.016437
2814,0.016437
2815,0.016437
2816,0.016437
2817,0.016437
2818,0.016437
2819,0.016437
2820,0.016437
2821,0.016437
2822,0.016437
2823,0.016437
2824,0.016437
2825,0.016437
2826,0.016437
2827,0.016437
2828,0.016437
2829,0.016437
2830,0.016437
2831,0.016437
2832,0.016437
2833,0.036913
2834,0.036913
2835,0.036913
2836,0.036913
2837,0.036913
2838,0.036913
2839,0.036913
2840,0.036913
2841,0.036913
2842,0.036913
2843,0.036913
2844,0.036913
2845,0.036913
2846,0.036913
2847,0.036913
2848,0.036913
2849,0.036913
2850,0.036913
2851,0.036913
2852,0.036913
2853,0.036913
2854,0.036913
2855,0.036913
2856,0.036913
2857,0.032193
2858,0.032193
2859,0.032193
2860,0.032193
2861,0.032193
2862,0.032193
2863,0.032193
2864,0.032193
2865,0.032193
2866,0.032193
2867,0.032193
2868,0.032193
2869,0.032193
2870,0.032193
2871,0.032193
2872,0.032193
2873,0.032193
2874,0.032193
2875,0.032193
2876,0.032193
2877,0.032193
2878,0.032193
2879,0.032193
2880,0.032193
2881,0.043515
2882,0.043515
2883,0.043515
2884,0.043515
2885,0.043515
2886,0.043515
2887,0.043515
2888,0.043515
2889,0.043515
2890,0.043515
2891,0.043515
2892,0.043515
2893,0.043515
2894,0.043515
2895,0.043515
2896,0.043515
2897,0.043515
2898,0.043515
2899,0.043515
2900,0.043515
2901,0.043515
2902,0.043515
2903,0.043515
2904,0.043515
2905,0.023998
2906,0.023998
2907,0.023998
2908,0.023998
2909,0.023998
2910,0.023998
2911,0.023998
2912,0.023998
2913,0.023998
2914,0.023998
2915,0.023998
2916,0.023998
2917,0.023998
2918,0.023998
2919,0.023998
2920,0.023998
2921,0.023998
2922,0.023998
2923,0.023998
2924,0.023998
2925,0.023998
2926,0.023998
2927,0.023998
2928,0.023998
2929,0.053905
2930,0.053905
2931,0.053905
2932,0.053905
2933,0.053905
2934,0.053905
2935,0.053905
2936,0.053905
2937,0.053905
2938,0.053905
2939,0.053905
2940,0.053905
2941,0.053905
2942,0.053905
2943,0.053905
2944,0.053905
2945,0.053905
2946,0.053905
2947,0.053905
2948,0.053905
2949,0.053905
2950,0.053905
2951,0.053905
2952,0.053905
2953,0.020198
2954,0.020198
2955,0.020198
2956,0.020198
2957,0.020198
2958,0.020198
2959,0.020198
2960,0.020198
2961,0.020198
2962,0.020198
2963,0.020198
2964,0.020198
2965,0.020198
2966,0.020198
2967,0.020198
2968,0.020198
2969,0.020198
2970,0.020198
2971,0.020198
2972,0.020198
2973,0.020198
2974,0.020198
2975,0.020198
2976,0.020198
2977,0.040514
2978,0.040514
2979,0.040514
2980,0.040514
2981,0.040514
2982,0.040514
2983,0.040514
2984,0.040514
2985,0.040514
2986,0.040514
2987,0.040514
2988,0.040514
2989,0.040514
2990,0.040514
2991,0.040514
2992,0.040514
2993,0.040514
2994,0.040514
2995,0.040514
2996,0.040514
2997,0.040514
2998,0.040514
2999,0.040514
3000,0.040514
3001,0.071016
3002,0.071016
3003,0.071016
3004,0.071016
3005,0.071016
3006,0.071016
3007,0.071016
3008,0.071016
3009,0.071016
3010,0.071016
3011,0.071016
3012,0.071016
3013,0.071016
3014,0.071016
3015,0.071016
3016,0.071016
3017,0.071016
3018,0.071016
3019,0.071016
3020,0.071016
3021,0.071016
3022,0.071016
3023,0.071016
3024,0.071016
3025,0.023326
3026,0.023326
3027,0.023326
3028,0.023326
3029,0.023326
3030,0.023326
3031,0.023326
3032,0.023326
3033,0.023326
3034,0.023326
3035,0.023326
3036,0.023326
3037,0.023326
3038,0.023326
3039,0.023326
3040,0.023326
3041,0.023326
3042,0.023326
3043,0.023326
3044,0.023326
3045,0.023326
3046,0.023326
3047,0.023326
3048,0.023326
3049,0.02706
3050,0.02706
3051,0.02706
3052,0.02706
3053,0.02706
3054,0.02706
3055,0.02706
3056,0.02706
3057,0.02706
3058,0.02706
3059,0.02706
3060,0.02706
3061,0.02706
3062,0.02706
3063,0.02706
3064,0.02706
3065,0.02706
3066,0.02706
3067,0.02706
3068,0.02706
3069,0.02706
3070,0.02706
3071,0.02706
3072,0.02706
3073,0.034162
3074,0.034162
3075,0.034162
3076,0.034162
3077,0.034162
3078,0.034162
3079,0.034162
3080,0.034162
3081,0.034162
3082,0.034162
3083,0.034162
3084,0.034162
3085,0.034162
3086,0.034162
3087,0.034162
3088,0.034162
3089,0.034162
3090,0.034162
3091,0.034162
3092,0.034162
3093,0.034162
3094,0.034162
3095,0.034162
3096,0.034162
3097,0.027661
3098,0.027661
3099,0.027661
3100,0.027661
3101,0.027661
3102,0.027661
3103,0.027661
3104,0.027661
3105,0.027661
3106,0.027661
3107,0.027661
3108,0.027661
3109,0.027661
3110,0.027661
3111,0.027661
3112,0.027661
3113,0.027661
3114,0.027661
3115,0.027661
3116,0.027661
3117,0.027661
3118,0.027661
3119,0.027661
3120,0.027661
3121,0.019173
3122,0.019173
3123,0.019173
3124,0.019173
3125,0.019173
3126,0.019173
3127,0.019173
3128,0.019173
3129,0.019173
3130,0.019173
3131,0.019173
3132,0.019173
3133,0.019173
3134,0.019173
3135,0.019173
3136,0.019173
3137,0.019173
3138,0.019173
3139,0.019173
3140,0.019173
3141,0.019173
3142,0.019173
3143,0.019173
3144,0.019173
3145,0.033793
3146,0.033793
3147,0.033793
3148,0.033793
3149,0.033793
3150,0.033793
3151,0.033793
3152,0.033793
3153,0.033793
3154,0.033793
3155,0.033793
3156,0.033793
3157,0.033793
3158,0.033793
3159,0.033793
3160,0.033793
3161,0.033793
3162,0.033793
3163,0.033793
3164,0.033793
3165,0.033793
3166,0.033793
3167,0.033793
3168,0.033793
3169,0.022747
3170,0.022747
3171,0.022747
3172,0.022747
3173,0.022747
3174,0.022747
3175,0.022747
3176,0.022747
3177,0.022747
3178,0.022747
3179,0.022747
3180,0.022747
3181,0.022747
3182,0.022747
3183,0.022747
3184,0.022747
3185,0.022747
3186,0.022747
3187,0.022747
3188,0.022747
3189,0.022747
3190,0.022747
3191,0.022747
3192,0.022747
3193,0.038939
3194,0.038939
3195,0.038939
3196,0.038939
3197,0.038939
3198,0.038939
3199,0.038939
3200,0.038939
3201,0.038939
3202,0.038939
3203,0.038939
3204,0.038939
3205,0.038939
3206,0.038939
3207,0.038939
3208,0.038939
3209,0.038939
3210,0.038939
3211,0.038939
3212,0.038939
3213,0.038939
3214,0.038939
3215,0.038939
3216,0.038939
3217,0.023914
3218,0.023914
3219,0.023914
3220,0.023914
3221,0.023914
3222,0.023914
3223,0.023914
3224,0.023914
3225,0.023914
3226,0.023914
3227,0.023914
3228,0.023914
3229,0.023914
3230,0.023914
3231,0.023914
3232,0.023914
3233,0.023914
3234,0.023914
3235,0.023914
3236,0.023914
3237,0.023914
3238,0.023914
3239,0.023914
3240,0.023914
3241,0.056754
3242,0.056754
3243,0.056754
3244,0.056754
3245,0.056754
3246,0.056754
3247,0.056754
3248,0.056754
3249,0.056754
3250,0.056754
3251,0.056754
3252,0.056754
3253,0.056754
3254,0.056754
3255,0.056754
3256,0.056754
3257,0.056754
3258,0.056754
3259,0.056754
3260,0.056754
3261,0.056754
3262,0.056754
3263,0.056754
3264,0.056754
3265,0.025081
3266,0.025081
3267,0.025081
3268,0.025081
3269,0.025081
3270,0.025081
3271,0.025081
3272,0.025081
3273,0.025081
3274,0.025081
3275,0.025081
3276,0.025081
3277,0.025081
3278,0.025081
3279,0.025081
3280,0.025081
3281,0.025081
3282,0.025081
3283,0.025081
3284,0.025081
3285,0.025081
3286,0.025081
3287,0.025081
3288,0.025081
3289,0.029475
3290,0.029475
3291,0.029475
3292,0.029475
3293,0.029475
3294,0.029475
3295,0.029475
3296,0.029475
3297,0.029475
3298,0.029475
3299,0.029475
3300,0.029475
3301,0.029475
3302,0.029475
3303,0.029475
3304,0.029475
3305,0.029475
3306,0.029475
3307,0.029475
3308,0.029475
3309,0.029475
3310,0.029475
3311,0.029475
3312,0.029475
3313,0.043859
3314,0.043859
3315,0.043859
3316,0.043859
3317,0.043859
3318,0.043859
3319,0.043859
3320,0.043859
3321,0.043859
3322,0.043859
3323,0.043859
3324,0.043859
3325,0.043859
3326,0.043859
3327,0.043859
3328,0.043859
3329,0.043859
3330,0.043859
3331,0.043859
3332,0.043859
3333,0.043859
3334,0.043859
3335,0.043859
3336,0.043859
3337,0.021444
3338,0.021444
3339,0.021444
3340,0.021444
3341,0.021444
3342,0.021444
3343,0.021444
3344,0.021444
3345,0.021444
3346,0.021444
3347,0.021444
3348,0.021444
3349,0.021444
3350,0.021444
3351,0.021444
3352,0.021444
3353,0.021444
3354,0.021444
3355,0.021444
3356,0.021444
3357,0.021444
3358,0.021444
3359,0.021444
3360,0.021444
3361,0.035725
3362,0.035725
3363,0.035725
3364,0.035725
3365,0.035725
3366,0.035725
3367,0.035725
3368,0.035725
3369,0.035725
3370,0.035725
3371,0.035725
3372,0.035725
3373,0.035725
3374,0.035725
3375,0.035725
3376,0.035725
3377,0.035725
3378,0.035725
3379,0.035725
3380,0.035725
3381,0.035725
3382,0.035725
3383,0.035725
3384,0.035725
3385,0.05213
3386,0.05213
3387,0.05213
3388,0.05213
3389,0.05213
3390,0.05213
3391,0.05213
3392,0.05213
3393,0.05213
3394,0.05213
3395,0.05213
3396,0.05213
3397,0.05213
3398,0.05213
3399,0.05213
3400,0.05213
3401,0.05213
3402,0.05213
3403,0.05213
3404,0.05213
3405,0.05213
3406,0.05213
3407,0.05213
3408,0.05213
3409,0.018796
3410,0.018796
3411,0.018796
3412,0.018796
3413,0.018796
3414,0.018796
3415,0.018796
3416,0.018796
3417,0.018796
3418,0.018796
3419,0.018796
3420,0.018796
3421,0.018796
3422,0.018796
3423,0.018796
3424,0.018796
3425,0.018796
3426,0.018796
3427,0.018796
3428,0.018796
3429,0.018796
3430,0.018796
3431,0.018796
3432,0.018796
3433,0.035194
3434,0.035194
3435,0.035194
3436,0.035194
3437,0.035194
3438,0.035194
3439,0.035194
3440,0.035194
3441,0.035194
3442,0.035194
3443,0.035194
3444,0.035194
3445,0.035194
3446,0.035194
3447,0.035194
3448,0.035194
3449,0.035194
3450,0.035194
3451,0.035194
3452,0.035194
3453,0.035194
3454,0.035194
3455,0.035194
3456,0.035194
3457,0.036133
3458,0.036133
3459,0.036133
3460,0.036133
3461,0.036133
3462,0.036133
3463,0.036133
3464,0.036133
3465,0.036133
3466,0.036133
3467,0.036133
3468,0.036133
3469,0.036133
3470,0.036133
3471,0.036133
3472,0.036133
3473,0.036133
3474,0.036133
3475,0.036133
3476,0.036133
3477,0.036133
3478,0.036133
3479,0.036133
3480,0.036133
3481,0.043375
3482,0.043375
3483,0.043375
3484,0.043375
3485,0.043375
3486,0.043375
3487,0.043375
3488,0.043375
3489,0.043375
3490,0.043375
3491,0.043375
3492,0.043375
3493,0.043375
3494,0.043375
3495,0.043375
3496,0.043375
3497,0.043375
3498,0.043375
3499,0.043375
3500,0.043375
3501,0.043375
3502,0.043375
3503,0.043375
3504,0.043375
3505,0.021398
3506,0.021398
3507,0.021398
3508,0.021398
3509,0.021398
3510,0.021398
3511,0.021398
3512,0.021398
3513,0.021398
3514,0.021398
3515,0.021398
3516,0.021398
3517,0.021398
3518,0.021398
3519,0.021398
3520,0.021398
3521,0.021398
3522,0.021398
3523,0.021398
3524,0.021398
3525,0.021398
3526,0.021398
3527,0.021398
3528,0.021398
3529,0.020782
3530,0.020782
3531,0.020782
3532,0.020782
3533,0.020782
3534,0.020782
3535,0.020782
3536,0.020782
3537,0.020782
3538,0.020782
3539,0.020782
3540,0.020782
3541,0.020782
3542,0.020782
3543,0.020782
3544,0.020782
3545,0.020782
3546,0.020782
3547,0.020782
3548,0.020782
3549,0.020782
3550,0.020782
3551,0.020782
3552,0.020782
3553,0.039604
3554,0.039604
3555,0.039604
3556,0.039604
3557,0.039604
3558,0.039604
3559,0.039604
3560,0.039604
3561,0.039604
3562,0.039604
3563,0.039604
3564,0.039604
3565,0.039604
3566,0.039604
3567,0.039604
3568,0.039604
3569,0.039604
3570,0.039604
3571,0.039604
3572,0.039604
3573,0.039604
3574,0.039604
3575,0.039604
3576,0.039604
3577,0.036605
3578,0.036605
3579,0.036605
3580,0.036605
3581,0.036605
3582,0.036605
3583,0.036605
3584,0.036605
3585,0.036605
3586,0.036605
3587,0.036605
3588,0.036605
3589,0.036605
3590,0.036605
3591,0.036605
3592,0.036605
3593,0.036605
3594,0.036605
3595,0.036605
3596,0.036605
3597,0.036605
3598,0.036605
3599,0.036605
3600,0.036605
3601,0.036014
3602,0.036014
3603,0.036014
3604,0.036014
3605,0.036014
3606,0.036014
3607,0.036014
3608,0.036014
3609,0.036014
3610,0.036014
3611,0.036014
3612,0.036014
3613,0.036014
3614,0.036014
3615,0.036014
3616,0.036014
3617,0.036014
3618,0.036014
3619,0.036014
